scale,compression,max_rank,erank
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.12096405029296875,64,31.416721817732395
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
9,0.1218414306640625,64,31.530678160007884
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
